(691, 422)
(692, 421)
(696, 421)
(698, 417)
(698, 412)
(695, 408)
(691, 406)
(686, 404)
(680, 401)
(670, 399)
(649, 400)
(639, 400)
(628, 402)
(622, 403)
(615, 404)
(606, 402)
(601, 406)
(596, 408)
(594, 413)
(589, 413)
(585, 415)
(581, 415)
(572, 428)
(572, 434)
(576, 438)
(585, 438)
(591, 435)
(601, 432)
(610, 432)
(617, 428)
(623, 425)
(631, 421)
(638, 418)
(648, 416)
(660, 414)
(670, 414)
(682, 415)
(690, 418)
(698, 422)
