(799, 556)
(797, 564)
(796, 571)
(797, 578)
(809, 581)
(814, 581)
(819, 576)
(822, 567)
(823, 565)
(828, 561)
(830, 556)
(832, 553)
(834, 551)
(836, 549)
(838, 545)
(840, 543)
(842, 538)
(846, 533)
(848, 532)
(849, 529)
(849, 522)
(851, 512)
(853, 505)
(850, 500)
(847, 499)
(844, 499)
(837, 502)
(833, 504)
(823, 507)
(820, 511)
(814, 514)
(813, 516)
(811, 518)
(814, 520)
(819, 525)
(820, 530)
(819, 534)
(815, 539)
(809, 543)
(798, 546)
(797, 558)
